id,code,title,definition,synonyms,inclusions,exclusions
http://id.who.int/icd/entity/1737664788,,Neonatal viral intestinal infection,,,,
http://id.who.int/icd/entity/2066903544,,Viral gastroduodenitis,,,,
http://id.who.int/icd/entity/1988477684,,Enteritis due to coxsackievirus,,,,
http://id.who.int/icd/entity/730271848,,Intestinal fungal infections,,,,
http://id.who.int/icd/entity/1229869827,,Candidosis of gastrointestinal tract,,,,
http://id.who.int/icd/entity/2128097010,,Oesophageal candidosis,Oesophageal candidiasis is an opportunistic infection of the oesophagus by Candida albicans. The disease usually occurs in patients in immunocompromised states.,; ,,
http://id.who.int/icd/entity/1976615685,,Gastric candidosis,Gastric candidiasis is an opportunistic infection of the stomach by Candida albicans. The disease usually occurs in patients in immunocompromised states.,,,
http://id.who.int/icd/entity/442492326,,Candida enteritis,This is an inflammation of small intestine caused by infection with Candida albicans. Enteric candidiasis is an opportunistic infection and the disease usually occurs in patients in immunocompromised states.,,,
http://id.who.int/icd/entity/832554167,,Duodenal candidosis,Duodenal candidiasis is an opportunistic infection of the duodenum by Candida albicans. The disease usually occurs in patients in immunocompromised states.,,,
http://id.who.int/icd/entity/1973147394,,Candida colitis,This is an inflammation of the colon caused by infection with Candida albicans. Colonic candidiasis is an opportunistic infection and the disease usually occurs in patients in immunocompromised states.,,,
http://id.who.int/icd/entity/710893141,,Invasive aspergillosis of the digestive tract,,,,
http://id.who.int/icd/entity/117054880,,Enterocolitis due to aspergillosis,This is an inflammation of the intestines caused by infection with fungi of the genus Aspergillus.,,,
http://id.who.int/icd/entity/396906584,,Hepatic or hepatosplenic aspergillosis,,,,
http://id.who.int/icd/entity/1938512147,,Oesophageal aspergillosis,Oesophageal inflammation caused by infection by fungi of the genus Aspergillus.,,,
http://id.who.int/icd/entity/860568611,,Fungal duodenitis,,,,
http://id.who.int/icd/entity/2092703582,,Protozoal intestinal infections,"Any condition of the intestines, caused by an infection with a protozoal parasitic source.",,,
http://id.who.int/icd/entity/2090337975,,Infections due to Balantidium coli,Any condition caused by an infection with the protozoan parasite Balantidium coli.,; ,,
http://id.who.int/icd/entity/1504147892,,Dysentery due to Balantidium coli,"This is an inflammatory disorder of the intestine, especially of the colon, that results in severe diarrhoea containing mucus and/or blood in the faeces with fever, abdominal pain, and rectal tenesmus (a feeling of incomplete defecation), caused by any kind of infection. This diagnosis is due to a parasitic species of ciliate protozoan that causes the disease Balantidiasis.",; ; ; ,,
http://id.who.int/icd/entity/205614549,,Colitis due to Balantidium coli,"This is an inflammation of large intestine caused by infection with the largest protozoan, Balantidium coli.",,,
http://id.who.int/icd/entity/276141709,,Balantidium coli anaemia,,,,
http://id.who.int/icd/entity/433310499,,Giardiasis,"A condition caused by an infection with the protozoan parasite Giardia. This condition is characterised by gastroenteritis, or may be asymptomatic. Transmission is by the faecal-oral route from the ingestion of contaminated food or water. Confirmation is by identification of Giardia in a faecal sample.",; ; ; ; ; ,,
http://id.who.int/icd/entity/1371569635,,Duodenitis due to Giardia lamblia,"Giardiasis of duodenum, or duodenitis due to Giardia lamblia is an duodenal inflammation caused by the parasite Giardia lamblia, that is also known as Giardia intestinalis.",; ,,
http://id.who.int/icd/entity/947414655,,Enteritis due to Giardia lamblia,"This refers to an infection of the small intestine with a flagellated protozoan parasite, giardia lamblia that colonizes and reproduces in the small intestine, causing giardiasis. This protozoan parasite grows in the upper portions of the small intestine and produces greasy, smelly diarrhoea.",; ; ,,
http://id.who.int/icd/entity/565819641,,Colitis due to Giardia lamblia,"This refers to an infection of the large intestine with a flagellated protozoan parasite, giardia lamblia.",,,
http://id.who.int/icd/entity/1837013982,,Cryptosporidiosis,Any condition caused by an infection with the protozoan parasite Cryptosporidium.,; ; ,,
http://id.who.int/icd/entity/334096192,,Cryptosporidial gastritis,"Gastric inflammation caused by infection by a coccidian protozoan parasite, Cryptosporidium.",,,
http://id.who.int/icd/entity/843941399,,Cryptosporidial enteritis,"This refers to an infection of the small intestine with a genus of protozoans, Cryptosporidium that causes diarrhoea in humans. Cryptosporidium is the organism most commonly isolated in HIV-positive patients presenting with diarrhoea.",,,
http://id.who.int/icd/entity/371890567,,Cryptosporidial colitis,"This refers to an infection of the large intestine with a genus of protozoans, Cryptosporidium that causes diarrhoea in humans.",,,
http://id.who.int/icd/entity/137713224,,Cystoisosporiasis,"A disease caused by the protozoan parasite Cystoisospora belli. This disease is characterised by watery diarrhoea, fever, abdominal pain, nausea, or malaise. Transmission is by the faecal-oral route, commonly through the ingestion of contaminated food or water. Confirmation is by identification of Cystoisospora belli in a faecal sample.",; ; ; ; ; ; ; ,,
http://id.who.int/icd/entity/1058992628,,Cystoisosporiasis of small intestine,,; ; ; ,; ,
http://id.who.int/icd/entity/883510242,,Cystoisosporiasis of colon,Isosporiasis of colon is a large intestinal inflammation caused by the protozoan Isospora belli.,,,
http://id.who.int/icd/entity/833744511,,Cyclosporiasis,"Cyclosporosis is a parasitic disease caused by Cyclospora cayetanensis that occurs through ingestion of contaminated food or water and leads to abdominal pain, anorexia and diarrhoea, which may resolve spontaneously in immunocompetent individuals but may persist in a chronic form in immunocompromised subjects, leading to a decline in their general state of health.
An emerging gastro-enteric disease caused by the coccidia protozoan Cyclospora cayetanensis, a pathogen transmitted by faeces or faeces-contaminated fresh produce and water. It is associated with diarrhoea among children in developing countries.",,,
http://id.who.int/icd/entity/2063619690,,Intestinal trichomoniasis,This refers to intestinal infection by the flagellate protozoan parasite Trichomonas.,; ,,
http://id.who.int/icd/entity/847613496,,Trichomonal colitis,,,,
http://id.who.int/icd/entity/1731166441,,Trichomonal dysentery,,,,
http://id.who.int/icd/entity/261748740,,Sarcocystosis,Any condition caused by an infection with the protozoan parasite Sarcocystis.,; ,,
http://id.who.int/icd/entity/1184241320,,Blastocystosis,,,,
http://id.who.int/icd/entity/2089071035,,Protozoal colitis,,,,
http://id.who.int/icd/entity/435671752,,Amoebiasis,,; ; ; ; ; ; ,,
http://id.who.int/icd/entity/1727029934,,Intestinal infections due to Entamoeba,,,,
http://id.who.int/icd/entity/1616956984,,Acute amoebiasis,"A disease caused by an infection with the protozoan parasite Entamoeba histolytica. This disease is characterised by fever, abdominal pain, tenesmus, or diarrhoea containing blood. Transmission is by the faecal-oral route or ingestion of contaminated food or water. Confirmation is by identification of Entamoeba histolytica in a faecal or blood sample.",; ; ; ; ; ,,
http://id.who.int/icd/entity/679540748,,Acute amoebic enteritis,,,,
http://id.who.int/icd/entity/892015006,,Enteritis due to Entamoeba,This is an inflammation of small intestine caused by infection with the protozoan Entamoeba histolytica.,,,
http://id.who.int/icd/entity/86705058,,Chronic amoebiasis,A symptomatic form of amoebiasis (E. histolytica infection) characterised by long-standing infection and severe diarrhoea.,; ; ; ; ; ; ; ; ; ,,
http://id.who.int/icd/entity/155551828,,Acute nondysenteric amebic enteritis,,,,
http://id.who.int/icd/entity/349019849,,Amoeboma of intestine,,; ; ,,
http://id.who.int/icd/entity/2117112070,,Amoeboma of large intestine,"This is a rare complication of entamoeba histolytica, where in response to the infecting amoeba there is formation of annular colonic granulation, which results in a large local lesion of the bowel, in the large intestine.",,,
http://id.who.int/icd/entity/1959427510,,Amoebic nondysenteric colitis,,; ,,
http://id.who.int/icd/entity/1777228366,,Extraintestinal infections due to Entamoeba,,,,
http://id.who.int/icd/entity/1730350429,,Amoebic liver abscess,,; ; ,,
http://id.who.int/icd/entity/40419529,,Amoebic lung abscess,,,,
http://id.who.int/icd/entity/392270106,,Amoebic abscess of lung and liver,,,,
http://id.who.int/icd/entity/1992658998,,Amoebic brain abscess,Amoebic abscesses resulting from hematogenous spread have occasionally been described in the brain Cerebral amebiasis has an abrupt onset and rapid progression to death in 12-72 hours. The patient presents with altered consciousness and focal neurologic signs. CT scanning reveals irregular lesions without a surrounding capsule or enhancement. A tissue biopsy sample reveals the trophozoites.,,,
http://id.who.int/icd/entity/961358564,,Amoebic abscess of brain and liver,,,,
http://id.who.int/icd/entity/412766570,,"Amoebic abscess of brain, liver, and lung",,,,
http://id.who.int/icd/entity/116020407,,Amoebiasis of penis,"Penile amoebiasis can present as a purulent balanoposthitis or as an ulcer of the prepuce or glans, when it may simulate a squamous carcinoma. It generally follows penetrative anal intercourse with an individual with intestinal amoebiasis.",,,
http://id.who.int/icd/entity/473967679,,Amoebic balanitis,,,,
http://id.who.int/icd/entity/39812171,,Amoebic ulcer of penis,,,,
http://id.who.int/icd/entity/328097188,,Cutaneous amoebiasis,,; ,,
http://id.who.int/icd/entity/1860651234,,Amoebic infection of other sites,,,,
http://id.who.int/icd/entity/1682356272,,Amoebic splenic abscess,,,,
http://id.who.int/icd/entity/837596913,,Amoebic cystitis,,; ,,
http://id.who.int/icd/entity/1065039827,,Amoebic vesiculitis,,,,
http://id.who.int/icd/entity/824183951,,Amoebic vulvovaginitis,,,,
http://id.who.int/icd/entity/1024005003,,Chilomastigiasis,,; ; ,,
http://id.who.int/icd/entity/221968385,,Dientamoeba dysentery,,; ; ,,
http://id.who.int/icd/entity/204308067,,Retortamoniasis,,; ; ,,
http://id.who.int/icd/entity/1688127370,,Gastroenteritis or colitis without specification of infectious agent,,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ,; ,; 
http://id.who.int/icd/entity/1160271562,,Gastroenteritis or colitis without specification of origin,There is no mention whether the gastroenteritis or colitis is infectious or non-infectious.,; ,,
http://id.who.int/icd/entity/1870792958,,Colon inflammation,,; ; ,,
http://id.who.int/icd/entity/259445340,,Acute colitis,,; ,,
http://id.who.int/icd/entity/716935072,,Acute caecitis,,,,
http://id.who.int/icd/entity/780000914,,Sigmoiditis,,; ,,
http://id.who.int/icd/entity/795498738,,Ileum inflammation,,; ; ,,
http://id.who.int/icd/entity/241259584,,Jejunitis,,; ,,
http://id.who.int/icd/entity/1904876434,,Predominantly sexually transmitted infections,,; ; ; ; ; ; ; ; ; ; ,,; 
http://id.who.int/icd/entity/455894495,,Syphilis,A predominantly sexually transmitted infection caused by Treponema pallidum ssp. pallidum.,; ; ,,
http://id.who.int/icd/entity/587996426,,Congenital syphilis,A disease caused by an infection with the gram-negative bacteria Treponema pallidum pallidum in utero. This disease may present with clinical signs depending on the stage of disease. Transmission is by vertical transmission.,; ; ,,
http://id.who.int/icd/entity/108348777,,Early congenital syphilis,"A disease affecting newborns or children up to 2 years of age, caused by an infection with the gram-negative bacteria Treponema pallidum pallidum in utero. Transmission is by vertical transmission. Confirmation is by prenatal screening.",,,
http://id.who.int/icd/entity/395565060,,"Early congenital syphilis, symptomatic","A disease affecting newborns or children up to 2 years of age, caused by an infection with the gram-negative bacteria Treponema pallidum pallidum in utero. This disease is characterised by premature birth, hepatosplenomegaly, skeletal abnormalities, and bullous skin disease. Transmission is by vertical transmission.",,,
http://id.who.int/icd/entity/711006255,,Mucocutaneous early congenital syphilis,,,,
http://id.who.int/icd/entity/726266220,,Congenital syphilitic condylomata lata,,,,
http://id.who.int/icd/entity/1048313178,,Syphilitic pemphigus,,,,
http://id.who.int/icd/entity/302812272,,Early congenital syphilitic osteochondropathy,,,,
http://id.who.int/icd/entity/2108633257,,Congenital syphilitic epiphysitis,,,,
http://id.who.int/icd/entity/384870295,,Congenital syphilitic rhinitis,,,,
http://id.who.int/icd/entity/1078216109,,Early congenital syphilitic laryngitis,,,,
http://id.who.int/icd/entity/621877896,,Early congenital syphilitic pharyngitis,,,,
http://id.who.int/icd/entity/859699797,,Congenital syphilitic pneumonia,,,,
http://id.who.int/icd/entity/313051449,,Congenital syphilitic splenomegaly,,,,
http://id.who.int/icd/entity/1886891559,,Congenital syphilitic synovitis,,,,
http://id.who.int/icd/entity/1142696707,,Early congenital syphilitic oculopathy,,,,
http://id.who.int/icd/entity/63089569,,Congenital syphilitic chorioretinitis,,,,
http://id.who.int/icd/entity/638580323,,Congenital syphilitic choroiditis,,,,
http://id.who.int/icd/entity/14436164,,Early congenital visceral syphilis,,,,
http://id.who.int/icd/entity/1926763926,,"Early congenital syphilis, latent",,,,
http://id.who.int/icd/entity/1685932952,,Late congenital syphilis,"Congenital syphilis presenting after two years of age and often not until many years later. Saddle nose and peg-shaped (Hutchinson's) teeth are pathognomonic. As in late acquired syphilis, gummata, periostitis, optic atrophy, deafness, paralysis and dementia may develop when treatment is delayed.",,,
http://id.who.int/icd/entity/1665042685,,Late congenital syphilitic oculopathy,"This is a late congenital, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with oculopathy.",,,
http://id.who.int/icd/entity/858676642,,Late congenital syphilitic interstitial keratitis,"This is a late congenital, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with interstitial keratitis.",,,
http://id.who.int/icd/entity/595492502,,Late congenital syphilitic optic atrophy,"This is a late congenital, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with optic atrophy.",,,
http://id.who.int/icd/entity/260060998,,Late congenital syphilitic chorioretinitis,,,,
http://id.who.int/icd/entity/282073961,,Late congenital neurosyphilis,"Neurological sequelae of longstanding (> 2 years) untreated congenital neurosyphilis include mental delay, hydrocephalus, seizures, cerebral infarction and cranial nerve palsies.",; ; ,,
http://id.who.int/icd/entity/1050531198,,Congenital meningovascular syphilis,,,,
http://id.who.int/icd/entity/2041492084,,Late congenital syphilitic meningitis,,,,
http://id.who.int/icd/entity/1645854396,,Juvenile syphilis of central nervous system with general paralysis,,,,
http://id.who.int/icd/entity/683712839,,Juvenile syphilis of central nervous system with taboparesis,,; ; ; ; ; ,,
http://id.who.int/icd/entity/2065723267,,Late congenital syphilitic encephalitis,"This is a late congenital, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with encephalitis.",,,
http://id.who.int/icd/entity/1516230030,,Late congenital syphilitic polyneuropathy,"This is a late congenital, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with polyneuropathy.",,,
http://id.who.int/icd/entity/2132718683,,"Other late congenital syphilis, symptomatic",,,,
http://id.who.int/icd/entity/33402099,,Late congenital syphilitic sensorineural deafness,"This is a late congenital, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with sensorineural deafness.",,,
http://id.who.int/icd/entity/440549475,,Late congenital cardiovascular syphilis,,,,
http://id.who.int/icd/entity/950764101,,Congenital syphilitic aortitis,,,,
http://id.who.int/icd/entity/1293747766,,Congenital syphilitic endarteritis,,,,
http://id.who.int/icd/entity/2120943593,,Congenital syphilitic aneurysm,,,,
http://id.who.int/icd/entity/605260714,,Congenital ruptured syphilitic aneurysm,,,,
http://id.who.int/icd/entity/1433637865,,Congenital syphilitic aortic aneurysm,,,,
http://id.who.int/icd/entity/1556920589,,Late congenital syphilitic osteochondropathy,"This is a late congenital, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with osteochondropathy.",,,
http://id.who.int/icd/entity/848842350,,Late congenital syphilitic arthropathy,"This is a late congenital, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with syphilitic arthropathy.",; ,,
http://id.who.int/icd/entity/952209928,,Gummatous late congenital syphilis,,; ; ,,
http://id.who.int/icd/entity/1308163750,,Syphilitic craniotabes,,,,
http://id.who.int/icd/entity/491756905,,Syphilitic saddle nose deformity,,; ; ,,
http://id.who.int/icd/entity/645425231,,Hutchinson triad,,; ,,
http://id.who.int/icd/entity/1404381968,,Congenital syphilitic leontiasis,,,,
http://id.who.int/icd/entity/1663135990,,Congenital syphilitic sarcocele,,,,
http://id.who.int/icd/entity/651105539,,Congenital syphilitic palatine vault perforation,,,,
http://id.who.int/icd/entity/640347539,,Congenital syphilitic stigmata,,,,
http://id.who.int/icd/entity/20350466,,"Late congenital syphilis, latent",,,,
http://id.who.int/icd/entity/1179111584,,Early syphilis,"A disease caused by an infection with the gram-negative bacteria Treponema pallidum pallidum, including primary and secondary stages of syphilis, and early latent syphilis of less than 2 years duration. This disease is characterised by a single chancre in the primary stage, and diffuse rash in the secondary stage. Transmission is commonly by sexual contact.",; ; ; ; ; ; ; ,,
http://id.who.int/icd/entity/191565955,,Primary genital syphilis,A disease caused by an infection with the gram-negative bacteria Treponema pallidum pallidum. This disease is characterised by a single chancre in the genital region. Transmission is commonly by sexual contact.,; ; ; ; ; ; ; ; ; ; ; ,,
http://id.who.int/icd/entity/464953498,,Syphilis of penis,,; ,,
http://id.who.int/icd/entity/535744054,,Syphilis of vagina,,; ,,
http://id.who.int/icd/entity/1211526494,,Syphilitic vulvitis,,,,
http://id.who.int/icd/entity/1845178526,,Urethral chancre,,,,
http://id.who.int/icd/entity/1847647511,,Primary anal syphilis,,; ,,
http://id.who.int/icd/entity/445484522,,Primary syphilis of other sites,,,,
http://id.who.int/icd/entity/1772314162,,Primary syphilitic extragenital chancre,,,,
http://id.who.int/icd/entity/145649589,,Intraoral syphilitic chancre,,,,
http://id.who.int/icd/entity/761475703,,Primary syphilis of nipple,,,,
http://id.who.int/icd/entity/574571125,,Primary syphilis of fingers,,,,
http://id.who.int/icd/entity/247724749,,Primary syphilis of lip,,,,
http://id.who.int/icd/entity/722380559,,Primary syphilis of tonsils,,,,
http://id.who.int/icd/entity/2143699068,,Secondary syphilis of skin or mucous membranes,A disease caused by an infection with Treponema pallidum pallidum. This disease is characterised by lesions of the skin and mucous membranes. Transmission is commonly by sexual contact.,,,
http://id.who.int/icd/entity/157916891,,Macular syphilide,"The earliest manifestation of secondary syphilis which appears on average eight weeks after initial infection as widespread, symmetrical, copper-red, round and oval macules which, on the back, follow the lines of skin cleavage. It is asymptomatic and can be easily overlooked.",,,
http://id.who.int/icd/entity/1056620453,,Papular syphilide,,,,
http://id.who.int/icd/entity/858687185,,Oral mucosal secondary syphilis,,; ; ,,
http://id.who.int/icd/entity/477720002,,Condylomata lata,"This is a cutaneous condition characterised by wart like lesions on the genitals. They are generally symptoms of the secondary phase of syphilis, caused by the spirochete, Treponema pallidum.",,,
http://id.who.int/icd/entity/78357809,,Secondary syphilis of anus,,,,
http://id.who.int/icd/entity/901138187,,Secondary syphilis of vulva,,,,
http://id.who.int/icd/entity/1248956018,,Cutaneous complications of secondary syphilis,Less common cutaneous manifestations of secondary syphilis,,,
http://id.who.int/icd/entity/1372480224,,Lues maligna,A fulminant nodulo-ulcerative form of secondary syphilis which is more prevalent in individuals with HIV infection.,,,
http://id.who.int/icd/entity/1134237051,,Syphilitic leukoderma,An uncommon presentation of secondary syphilis which may be mistaken for vitiligo.,,,
http://id.who.int/icd/entity/1337644807,,Syphilitic alopecia,"Secondary syphilis may result in a “moth-eaten” alopecia of the scalp, resembling a rather diffuse and patchy alopecia areata; other body areas, especially the eyebrows and beard, may be affected. Less commonly, diffuse hair loss occurs in the absence of other cutaneous signs of syphilis and resembling the diffuse hair loss of telogen effluvium (essential syphilitic alopecia). Syphilitic alopecia is non-scarring except in the rare nodulo-ulcerative form of secondary syphilis known as lues maligna: this is a necrotizing vasculitis which can result in permanent hair follicle destruction in the scalp and other areas of the body.",,,
http://id.who.int/icd/entity/204002280,,Secondary syphilis of other sites,"A disease caused by an infection with the gram-negative bacteria Treponema pallidum pallidum. This disease is characterised by less common symptoms of syphilis, including hepatitis, kidney disease, arthritis, periostitis, optic neuritis, uveitis, or interstitial keratitis. Transmission is commonly by sexual contact.",,,
http://id.who.int/icd/entity/1587982105,,Early syphilis involving the eye,"Ocular secondary syphilis may manifest as acute iritis, posterior uveitis, panuveitis, diffuse chorioretinitis or perivasculitis.",,,
http://id.who.int/icd/entity/1185264062,,Secondary syphilitic anterior uveitis,"This refers to a secondary, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with anterior uveitis.",,,
http://id.who.int/icd/entity/1621659194,,Early syphilis involving the digestive tract,This is an early sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving the digestive tract.,,,
http://id.who.int/icd/entity/543430701,,Secondary syphilitic hepatitis,"Clinical hepatitis is rare in the secondary spirochaetal septicaemic stage. However, sometimes the picture is of severe cholestatic jaundice.",,,
http://id.who.int/icd/entity/159444979,,Secondary syphilitic gastritis,"Symptomatic secondary syphilitic gastritis is uncommon, occurring in less than 1% of patients with syphilis in the antibiotic era. The most common symptoms include nausea, vomiting, epigastric pain and anorexia; rarely, acute bleeding, gastric perforation and/or obstruction may occur.",,,
http://id.who.int/icd/entity/1226749615,,Early syphilis involving the musculoskeletal system,This is an early sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving the musculoskeletal system.,,,
http://id.who.int/icd/entity/5860604,,Secondary syphilitic synovitis or tenosynovitis,This is a disorder of inflammation of the joint lining or tendon sheath which causes progressive amounts of pain and is secondary to a syphilitic infection.,,,
http://id.who.int/icd/entity/1327400635,,Secondary syphilitic periostitis,"This refers to a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum, causing inflammation of the periosteum.",,,
http://id.who.int/icd/entity/1451105236,,Symptomatic early neurosyphilis,"A rare manifestation of syphilis which usually occurs within the first twelve months of infection. The clinical forms of the condition include acute or subacute meningitis, cranial nerve dysfunction and inflammatory cerebral vasculitis presenting as stroke. The risk is greatly increased by co-infection with HIV.",,,
http://id.who.int/icd/entity/1816899837,,Secondary syphilitic female pelvic inflammatory disease,,,,
http://id.who.int/icd/entity/1828328136,,Secondary syphilitic lymphadenitis,,,,
http://id.who.int/icd/entity/1768103550,,Latent early syphilis,A disease caused by an infection with the gram-negative bacteria Treponema pallidum pallidum. This disease is characterised by serologic proof of infection without symptoms of disease less than 1 year after secondary syphilis. Transmission is commonly by sexual contact.,,,
http://id.who.int/icd/entity/854229089,,Late syphilis,"A disease caused by an infection with the gram-negative bacteria Treponema pallidum pallidum. This disease is characterised by gummas, neurological abnormalities, or cardiac abnormalities. Clinical signs normally manifest approximately 3-15 years after initial infection. Transmission is commonly by sexual contact.",; ; ,,
http://id.who.int/icd/entity/2118246468,,Neurosyphilis,"A disease of the brain or spinal cord caused by an infection with the gram-negative bacteria Treponema pallidum pallidum. This disease is characterised by four different forms: meningovascular, tabes dorsalis, general paresis, or may be asymptomatic. Clinical signs normally manifest approximately 4-25 years after initial infection. Transmission is commonly by sexual contact.",; ; ; ; ; ; ; ; ,,
http://id.who.int/icd/entity/453651926,,Asymptomatic neurosyphilis,,,,
http://id.who.int/icd/entity/1873247529,,Symptomatic late neurosyphilis,"A diverse constellation of neuropsychiatric signs resulting from prolonged untreated or inadequately treated syphilis. The protean clinical manifestations include chronic, insidious meningeal inflammation with cranial nerve palsy, cognitive and/or behavioural impairment, ataxia, stroke, seizures and visual or auditory impairment.",,,
http://id.who.int/icd/entity/1642937006,,Meningovascular syphilis,This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving the meningovascular.,,,
http://id.who.int/icd/entity/569391178,,Late syphilitic encephalitis,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving acute inflammation of the brain.",,,
http://id.who.int/icd/entity/1801625462,,Syphilitic parkinsonism,"This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with a neurological syndrome characterised by tremor, hypokinesia, rigidity, and postural instability.",,,
http://id.who.int/icd/entity/327066330,,Late syphilitic acoustic neuritis,,,,
http://id.who.int/icd/entity/747150952,,Syphilitic Argyll Robertson pupil,,,,
http://id.who.int/icd/entity/1073102476,,Late syphilitic polyneuropathy,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis with a serious, unpredictable, occasionally progressive, and life threatening neurological disorder that occurs when many nerves throughout the body malfunction simultaneously.",,,
http://id.who.int/icd/entity/1131342025,,Tabes dorsalis,"This is a slow degeneration (specifically, demyelination) of the sensory neurons that carry afferent information. The degenerating nerves are in the dorsal columns (posterior columns) of the spinal cord (the portion closest to the back of the body) and carry information that help maintain a person's sense of position (proprioception), vibration, and discriminative touch.",; ,,
http://id.who.int/icd/entity/172468257,,Myelitis due to Treponema pallidum,"An inflammatory disorder of the spinal cord due to infection by Treponema pallidum. The symptoms and signs may be acute or subacute in onset, and include paraparesis or paraplegia, sensory loss appropriate with the level of the spinal cord affected, loss of sphincter control, and lower motor neurone signs. The spinal fluid usually shows a lymphocytosis, elevated protein level, and a normal or slightly low glucose level. Diagnosis may be confirmed by neuroimaging, spinal fluid analysis, and serological tests for syphilis.",,,
http://id.who.int/icd/entity/547481150,,Meningomyelitis due to Syphilis,,; ,,
http://id.who.int/icd/entity/666731465,,Dementia due to neurosyphilis,"Dementia due to neurosyphilis, a disease of the central nervous system caused by an infection with the gram-negative bacteria Treponema pallidum, with brain involvement, and supportive clinical, imaging and laboratory features of the disease without another identifiable cause of cognitive dysfunction. There may be associated psychiatric symptoms. This type of dementia is considered to be treatable and, therefore, reversible (at least partially).",,,
http://id.who.int/icd/entity/150752330,,Bulbar palsy syphilis,,,,
http://id.who.int/icd/entity/388558112,,General syphilitic paralysis,,,,
http://id.who.int/icd/entity/2024955321,,Late syphilitic paresis,,; ; ; ; ,,
http://id.who.int/icd/entity/1125881661,,Neurosyphilitic ataxia,,; ,,
http://id.who.int/icd/entity/1177532611,,Progressive syphilitic spinal ataxia,,,,
http://id.who.int/icd/entity/1187659859,,Spastic spinal syphilitic paralysis,,,,
http://id.who.int/icd/entity/1174862381,,Syphilitic arthritis,,,,
http://id.who.int/icd/entity/1944372937,,Syphilitic posterior spinal sclerosis,,,,
http://id.who.int/icd/entity/1993402679,,Syphilitic hemiplegia,,; ,,
http://id.who.int/icd/entity/559107309,,Syphilitic monoplegia,,,,
http://id.who.int/icd/entity/1061952665,,Syphilitic paraplegia,,,,
http://id.who.int/icd/entity/44646083,,Meningitis due to Treponema pallidum,This is an infectious disease caused by the inflammation of the protective membranes covering the brain and spinal cord known as the meninges. It develops in response to a bacterial infection of the cerebrospinal fluid by Treponema pallidum.,,,
http://id.who.int/icd/entity/183283901,,Cardiovascular late syphilis,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving the cardiovascular area.",,,
http://id.who.int/icd/entity/1615424938,,Syphilitic aortic incompetence,This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving aortic incompetence.,,,
http://id.who.int/icd/entity/778571053,,Syphilitic aortic stenosis,,,,
http://id.who.int/icd/entity/188556834,,Syphilitic pulmonary regurgitation,This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving pulmonary regurgitation.,,,
http://id.who.int/icd/entity/1652423117,,Syphilitic endocarditis,"This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum, causing inflammation of the inner layer of the heart, the endocardium.",,,
http://id.who.int/icd/entity/2089616085,,Syphilitic endocarditis of aortic valve,,,,
http://id.who.int/icd/entity/1566210393,,Syphilitic endocarditis of pulmonary valve,,,,
http://id.who.int/icd/entity/119333982,,Syphilitic myocarditis,"This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum, causing inflammation of heart muscle (myocardium).",; ; ,,
http://id.who.int/icd/entity/921262131,,Syphilitic aortitis,"This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum, causing inflammation of the aortic wall.",; ; ; ,,
http://id.who.int/icd/entity/1907482199,,Syphilitic aneurysm of aorta,"This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum, causing an aneurysm of the aorta.",,,
